dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit
0.0016000503621594804,0.0,0.0,0.0,0.0006857769853243725,0.0015226494099733537,2.837957495061281e-05,0.00026674788598771945,0.0001354124298095703,7.280531638579843e-06,0.006166012062842147,0.0002744990392533626,0.0007613247049866769,0.0003188833144659988,0.0002728930932020922,0.0013010584608029868
0.01055533491236399,0.0,0.0,0.0,0.0012343985735838703,0.0011419870574800152,6.856671028213752e-05,3.782456796016339e-05,2.3684709548950193e-05,2.637145676537958e-06,0.00012658392203514053,0.0005489980785067252,0.00038066235249333843,0.001120437657695262,0.0020334630884622693,0.0032975504136113533
0.013502585483090494,0.0,0.0,0.0,0.0012343985735838703,0.0015226494099733537,8.161717175577699e-05,0.00015581463816425516,2.0983640670776365e-05,2.4266574719813482e-06,0.00042673939846461046,0.0005489980785067252,0.0007613247049866769,0.0014985445587094462,0.0019709914379476153,0.004403605975428399
1.1666669051929755e-07,0.0,0.0,0.0,0.0001371553970648745,0.0,1.5950564023337124e-05,0.0,0.142857140625,0.037397157068062827,0.0,0.0,0.0,1.1666422457244779e-07,0.0,0.0
0.999948819468591,0.0,0.0,0.0,0.0001371553970648745,0.0,4.764454188789011e-06,0.0,1.666799932718277e-08,2.0070837430304884e-09,0.0,0.0,0.0,0.9999593107488242,0.0,0.0
5.000001130528809e-08,0.0,0.0,0.0,0.0001371553970648745,0.0,7.043106192122887e-06,0.0,0.3333333125,0.04973821989528796,0.0,0.0,0.0,4.99989522794978e-08,0.0,0.0
1.3333335842801893e-07,0.0,0.0,0.0,0.0001371553970648745,0.0,1.5950564023337124e-05,0.0,0.125,0.032722513089005235,0.0,0.0,0.0,1.3333054458589997e-07,0.0,0.0
0.00035911674941620816,0.0,0.0,0.0,0.0020573309559731175,0.0034259611724400457,0.00015474118604458223,0.00023202831987503215,0.0015315356445312499,0.0001754353116819372,0.025795164783968382,0.0010979961570134504,0.0015226494099733537,2.2462862705561688e-05,2.4804590900843763e-05,9.060009924961082e-05
1.5000003391586425e-07,0.0,0.0,0.0,0.0001371553970648745,0.0,4.557304006667751e-06,0.0,0.11111110937499999,0.013089005235602094,0.0,0.0002744990392533626,0.0,1.4999684907763464e-07,0.0,0.0
0.00882385144052851,0.0,0.0,0.0,0.0012343985735838703,0.0011419870574800152,0.0002558304749197578,3.782456796016339e-05,2.8332305908203122e-05,1.1199419431037305e-05,0.0001514231861103558,0.0005489980785067252,0.00038066235249333843,0.0009467208760337185,0.0017878921108333433,0.00277127998455387
0.016827954084641918,0.0,0.0,0.0,0.0017830201618433683,0.0034259611724400457,0.00016965599915731304,0.001435075399324408,3.07028865814209e-05,4.055000345120256e-06,0.0034042649973220628,0.0008234971177600878,0.0019033117624666922,0.0012939562064112327,0.0011872348723757536,0.008490720408407173
0.0024305171933365873,0.0,0.0,0.0,0.011383897956384583,0.016368481157213552,0.0004988176385479974,0.011274261708185716,0.0011588756103515624,8.62541823462042e-05,0.19376617678216604,0.0019214932747735382,0.013703844689760183,2.9190754889855175e-05,3.458912975471064e-05,9.570907000133886e-05
1.1666669051929755e-07,0.0,0.0,0.0,0.0001371553970648745,0.0,6.00735528151658e-06,0.0,0.142857140625,0.0194465222513089,0.0,0.0,0.0,1.1666422457244779e-07,0.0,0.0
1.1666669051929755e-07,0.0,0.0,0.0,0.0001371553970648745,0.0,1.5950564023337124e-05,0.0,0.09090909374999999,0.02379819109947644,0.0,0.0,0.0,1.8332948910453902e-07,0.0,0.0
2.0000004522115236e-07,0.0,0.0,0.0,0.0001371553970648745,0.0,3.314402913940182e-06,0.0,0.083333328125,0.008507853403141362,0.0,0.0,0.0,1.999958091179912e-07,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999908856077366,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999901043741141,0.0,0.0
0.03388110648112739,0.0,0.0,0.0,0.0028802633383623647,0.004187285877426723,0.000118075603809119,0.00022610058907530505,2.1152402877807616e-05,1.4590083416843914e-06,0.0002693620403370815,0.0019214932747735382,0.0034259611724400457,0.0016133519511342274,0.0018894917029562213,0.004684597704714171
0.011445635753434961,0.0,0.0,0.0,0.0012343985735838703,0.0015226494099733537,5.365189716940669e-05,4.9962302454842686e-05,2.4754709243774412e-05,1.93646320123323e-06,0.00016155644741778003,0.0005489980785067252,0.00038066235249333843,0.0012545348068712361,0.001874474678811952,0.005436066202778487
6.666667921400946e-08,0.0,0.0,0.0,0.0001371553970648745,0.0,3.314402913940182e-06,0.0,0.25,0.025523560209424086,0.0,0.0,0.0,6.666527229294999e-08,0.0,0.0
1.3333335842801893e-07,0.0,0.0,0.0,0.0001371553970648745,0.0,1.5950564023337124e-05,0.0,0.125,0.032722513089005235,0.0,0.0,0.0,1.3333054458589997e-07,0.0,0.0
0.05048287480345564,0.0,0.0,0.0,0.006446303662049101,0.004567948229920061,0.0042635650484198016,0.00028820062602482704,2.34402961730957e-05,3.487437622709424e-05,0.00023123271769767036,0.005764479824320615,0.0030452988199467074,0.0010740810296001608,0.0025520600627645692,0.004921223413670355
0.017569803569120454,0.0,0.0,0.0,0.0004114661911946235,0.0007613247049866769,5.4066197533649215e-05,4.290548007421519e-05,6.640182018280029e-06,1.0578598901239366e-06,7.740526289502261e-05,0.0,0.0,0.005305372280769895,0.005526089104610167,0.00043586448049150764
0.014900636534812267,0.0,0.0,0.0,0.0012343985735838703,0.0015226494099733537,8.451727430547465e-05,0.00018234829031541454,1.9014850616455078e-05,2.272178130624182e-06,0.00045275194085596653,0.0005489980785067252,0.0007613247049866769,0.0016539598238077301,0.002307238440988071,0.005444926264018384
0.00019938336452504594,0.0,0.0,0.0,0.0048004388972706065,0.00723258469737343,0.00023697980834672298,0.002299112731608439,0.0061021484375,0.0004967322889397906,0.4745386127621927,0.0019214932747735382,0.004567948229920061,5.702330337017227e-06,6.132953157381755e-06,2.19661686786458e-05
0.016314736140200833,0.0,0.0,0.0,0.0012343985735838703,0.0019033117624666922,7.809561865971554e-05,0.00020041375560982095,1.940985870361328e-05,1.9254751155513745e-06,0.000467254313107703,0.0005489980785067252,0.0007613247049866769,0.0018127102088094248,0.0019920023933879664,0.005888818121441981
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999904949909253,0.0,1.0606375835467702e-05
1.3333335842801893e-07,0.0,0.0,0.0,0.0001371553970648745,0.0,3.314402913940182e-06,0.0,0.125,0.012761780104712043,0.0,0.0,0.0,1.3333054458589997e-07,0.0,0.0
1.8333336973330703e-07,0.0,0.0,0.0,0.0001371553970648745,0.0,7.043106192122887e-06,0.0,0.09090909374999999,0.013564968586387435,0.0,0.0,0.0,1.8332948910453902e-07,0.0,0.0
6.666667921400946e-08,0.0,0.0,0.0,0.0001371553970648745,0.0,7.043106192122887e-06,0.0,0.25,0.03730366492146597,0.0,0.0,0.0,6.666527229294999e-08,0.0,0.0
0.012765285820697624,0.0,0.0,0.0,0.0012343985735838703,0.0011419870574800152,0.00024278001344611833,3.782456796016339e-05,1.9584367752075195e-05,7.351827731307265e-06,0.00010466947108448281,0.0005489980785067252,0.00038066235249333843,0.0013545826820476159,0.0027829159863636535,0.004247913600007262
0.02190718671299999,0.0,0.0,0.0,0.0017830201618433683,0.00723258469737343,5.965925245092327e-05,0.006218189608913727,3.88000602722168e-05,1.1511361486624674e-06,0.011680544878402135,0.0002744990392533626,0.0064712599923867535,0.0016851326220570116,0.0006302847943839073,0.005917715319202368
1.5000003391586425e-07,0.0,0.0,0.0,0.0001371553970648745,0.0,3.314402913940182e-06,0.0,0.11111110937499999,0.011343803664921466,0.0,0.0,0.0,1.4999684907763464e-07,0.0,0.0
3.333333960700473e-08,0.0,0.0,0.0,0.0001371553970648745,0.0,7.043106192122887e-06,0.0,0.5,0.07460732984293195,0.0,0.0,0.0,3.3332636146474993e-08,0.0,0.0
0.03144145611600039,0.0,0.0,0.0,0.0020573309559731175,0.0049486105824134,7.125966264971391e-05,0.0031665373386351708,2.1733518600463866e-05,9.560971884203206e-07,0.004092894559255159,0.0008234971177600878,0.004187285877426723,0.0020960526067585043,0.0013838194767956484,0.006461373990744424
0.0815810120737099,0.0,0.0,0.0,0.0031545741324921135,0.004187285877426723,0.00012532586018336312,0.00022977013671323133,9.193317413330078e-06,6.439065983158132e-07,0.00011362252950232819,0.0019214932747735382,0.0034259611724400457,0.0035469257659442293,0.0046060616966246085,0.013874680979172686
1.1666669051929755e-07,0.0,0.0,0.0,0.0001371553970648745,0.0,1.5950564023337124e-05,0.0,0.142857140625,0.037397157068062827,0.0,0.0,0.0,1.1666422457244779e-07,0.0,0.0
0.0007031168267115263,0.0,0.0,0.0,0.009738033191606089,0.014084507042253521,0.00043418678172616387,0.009190523195634029,0.00343707763671875,0.00025937866083115184,0.5449715438949111,0.0019214932747735382,0.011419870574800152,9.964558205995678e-06,1.1412830489551422e-05,3.179094636809822e-05
0.011700768517005003,0.0,0.0,0.0,0.0012343985735838703,0.0015226494099733537,0.00010647519361032834,4.9962302454842686e-05,2.4214937210083008e-05,3.605766256442245e-06,0.00015803375089484538,0.0005489980785067252,0.00038066235249333843,0.001300057941086782,0.0017501665983922258,0.003927307123827735
2.0000004522115236e-07,0.0,0.0,0.0,0.0001371553970648745,0.0,6.110930372577211e-05,0.0,0.083333328125,0.0693717277486911,0.0,0.0,0.0,1.999958091179912e-07,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999907554021328,0.0,1.0606378605566487e-05
0.0030620672682095725,0.0,0.0,0.0,0.011932519544644082,0.01712980586220023,0.0005203612574886086,0.011867034788158426,0.000963401611328125,7.142799513252618e-05,0.1619718768252564,0.0019214932747735382,0.01446516939474686,3.5131631922230376e-05,4.1157342138166234e-05,0.00012386345284543128
8.333334712273084e-08,0.0,0.0,0.0,0.0001371553970648745,0.0,7.043106192122887e-06,0.0,0.19999999999999998,0.029842931937172777,0.0,0.0,0.0,8.333158454554341e-08,0.0,0.0
1.6666669424546167e-07,0.0,0.0,0.0,0.0001371553970648745,0.0,0.00010543944269972205,0.0,0.09999999999999999,0.1392670157068063,0.0,0.0,0.0,1.6666316909108682e-07,0.0,0.0
1.625000265861602e-05,0.0,0.0,0.0,0.0001371553970648745,0.00038066235249333843,8.700307649092977e-06,2.2864104513233093e-05,0.0030769230957031247,0.0001745200834424084,0.02973268292469064,0.0,0.0,3.3332636146474993e-08,1.399993918239975e-07,0.0
0.004296167517566844,0.0,0.0,0.0,0.016595803044849814,0.023981728207080322,0.0008047784575411004,0.0023685518638338135,0.0009582185668945313,7.872596940445027e-05,0.02311582931687453,0.008234971177600877,0.01218119527978683,3.5457106196040354e-05,4.116717924570262e-05,0.00020848199283914542
1.1666669051929755e-07,0.0,0.0,0.0,0.0001371553970648745,0.0,7.043106192122887e-06,0.0,0.142857140625,0.021316379581151835,0.0,0.0,0.0,1.1666422457244779e-07,0.0,0.0
6.666667921400946e-08,0.0,0.0,0.0,0.0001371553970648745,0.0,7.043106192122887e-06,0.0,0.25,0.03730366492146597,0.0,0.0,0.0,6.666527229294999e-08,0.0,0.0
6.666667921400946e-08,0.0,0.0,0.0,0.0001371553970648745,0.0,7.043106192122887e-06,0.0,0.25,0.03730366492146597,0.0,0.0,0.0,6.666527229294999e-08,0.0,0.0
6.666667921400946e-08,0.0,0.0,0.0,0.0001371553970648745,0.0,0.00020280002829671488,0.0,0.25,0.6557591623036649,0.0,0.0,0.0,6.666527229294999e-08,0.0,0.0
1.3333335842801893e-07,0.0,0.0,0.0,0.0001371553970648745,0.0,7.043106192122887e-06,0.0,0.125,0.018651832460732987,0.0,0.0,0.0,1.3333054458589997e-07,0.0,0.0
0.2583271042494019,0.0,0.0,0.0,0.030585653545467013,0.26379901027788355,0.0010369938116990343,0.2719985852482491,0.00010380897521972655,1.691309424595059e-06,0.044467906780755934,0.0005489980785067252,0.26303768557289686,0.0011583794943393765,0.0002230035562197931,0.004919738463435334
1.5000003391586425e-07,0.0,0.0,0.0,0.0001371553970648745,0.0,7.043106192122887e-06,0.0,0.11111110937499999,0.016579405759162304,0.0,0.0,0.0,1.4999684907763464e-07,0.0,0.0
0.01818553754848561,0.0,0.0,0.0,0.0012343985735838703,0.0019033117624666922,8.037427066304941e-05,0.00017133964740163564,1.7413108825683593e-05,1.7753788014357002e-06,0.00035850609351557985,0.0005489980785067252,0.0007613247049866769,0.0020205725199803756,0.002320567697858119,0.007451164946059572
1.8333336973330703e-07,0.0,0.0,0.0,0.0001371553970648745,0.0,0.00010543944269972205,0.0,0.09090909374999999,0.12660637696335078,0.0,0.0,0.0,1.8332948910453902e-07,0.0,0.0
1.8333336973330703e-07,0.0,0.0,0.0,0.0001371553970648745,0.0,7.043106192122887e-06,0.0,0.09090909374999999,0.013564968586387435,0.0,0.0,0.0,1.8332948910453902e-07,0.0,0.0
8.333334712273084e-08,0.0,0.0,0.0,0.0001371553970648745,0.0,7.043106192122887e-06,0.0,0.19999999999999998,0.029842931937172777,0.0,0.0,0.0,8.333158454554341e-08,0.0,0.0
1.8333336973330703e-07,0.0,0.0,0.0,0.0001371553970648745,0.0,7.043106192122887e-06,0.0,0.09090909374999999,0.013564968586387435,0.0,0.0,0.0,1.8332948910453902e-07,0.0,0.0
0.002228367008613016,0.0,0.0,0.0,0.0006857769853243725,0.00038066235249333843,9.860348668972042e-05,1.2137734494679297e-05,5.235523986816406e-05,1.6290037784276835e-05,0.00011510236764064339,0.0005489980785067252,0.00038066235249333843,0.00044566399587643736,1.399993918239975e-07,0.0016979571509832725
0.01417346966396389,0.0,0.0,0.0,0.0012343985735838703,0.0011419870574800152,0.00025728052619460663,3.782456796016339e-05,1.7638591766357422e-05,7.009262644183574e-06,9.427019256782103e-05,0.0005489980785067252,0.00038066235249333843,0.0014887558692617251,0.0029262631375401795,0.004533461824156174
1.6666669803502366e-08,0.0,0.0,0.0,0.0001371553970648745,0.0,7.043106192122887e-06,0.0,1.0,0.1492146596858639,0.0,0.0,0.0,1.6666318073237497e-08,0.0,0.0
0.005350817767140281,0.0,0.0,0.0,0.0012343985735838703,0.0011419870574800152,5.303044662304291e-05,3.782456796016339e-05,4.6721839904785155e-05,4.101411030554647e-06,0.0002497068243079214,0.0005489980785067252,0.00038066235249333843,0.0005713361495001537,0.0008150644119984709,0.001827329244433115
0.2145202410100761,0.0,0.0,0.0,0.0004114661911946235,0.0,0.00021564333958823308,0.0,2.3307800292968748e-07,3.2460117839393816e-07,0.0,0.0,0.0,0.07150523114033677,0.0,0.005874707548482845
0.013268235869706957,0.0,0.0,0.0,0.0012343985735838703,0.0019033117624666922,7.788846847759428e-05,0.00018319510900108985,2.3866527557373046e-05,2.364292324525524e-06,0.0005255376831927752,0.0005489980785067252,0.0007613247049866769,0.0014742172183548625,0.0014527069622781337,0.004754133182402001
1.6666669803502366e-08,0.0,0.0,0.0,0.0001371553970648745,0.0,6.00735528151658e-06,0.0,1.0,0.13612565445026178,0.0,0.0,0.0,1.6666318073237497e-08,0.0,0.0
8.333334712273084e-08,0.0,0.0,0.0,0.0001371553970648745,0.0,7.043106192122887e-06,0.0,0.19999999999999998,0.029842931937172777,0.0,0.0,0.0,8.333158454554341e-08,0.0,0.0
0.016932303956153354,0.0,0.0,0.0,0.0020573309559731175,0.0022839741149600305,8.907457831214239e-05,9.060959936725708e-05,2.657642364501953e-05,2.1902230946805464e-06,0.00020749219993679603,0.001372495196266813,0.0011419870574800152,0.0010853472474812052,0.0017495196285664688,0.0037727668731193467
0.007417284870265619,0.0,0.0,0.0,0.0012343985735838703,0.0015226494099733537,8.679592630880852e-05,4.9962302454842686e-05,3.819906997680664e-05,4.682239152998201e-06,0.00024929827447507777,0.0005489980785067252,0.00038066235249333843,0.0007970203526861286,0.0011339950540304278,0.0031918790194354974
1.3333335842801893e-07,0.0,0.0,0.0,0.0001371553970648745,0.0,7.043106192122887e-06,0.0,0.125,0.018651832460732987,0.0,0.0,0.0,1.3333054458589997e-07,0.0,0.0
1.5000003391586425e-07,0.0,0.0,0.0,0.0001371553970648745,0.0,1.5950564023337124e-05,0.0,0.11111110937499999,0.029086678010471205,0.0,0.0,0.0,1.4999684907763464e-07,0.0,0.0
0.01874900420487802,0.0,0.0,0.0,0.0015087093677136195,0.0034259611724400457,0.00015888418968700745,0.001435075399324408,2.5779151916503904e-05,3.371907339046139e-06,0.0030554590734569067,0.0008234971177600878,0.0019033117624666922,0.0017038869336935124,0.001322889414995528,0.01016142983357211
0.01063868507010493,0.0,0.0,0.0,0.0012343985735838703,0.0011419870574800152,5.613769935486183e-05,3.782456796016339e-05,2.3499149322509764e-05,2.1735688054748857e-06,0.00012559217894788532,0.0005489980785067252,0.00038066235249333843,0.0010796051040629225,0.002238266117009566,0.003365234312949787
2.7850005887772772e-05,0.0,0.0,0.0,0.0004114661911946235,0.0007613247049866769,4.909459316273894e-05,4.290548007421519e-05,0.0041891083984374996,0.000610976889725131,0.04883285031143885,0.0,0.0,7.166516550307649e-06,4.186641734788235e-06,5.833088193749153e-07
0.00558618463332201,0.0,0.0,0.0,0.0012343985735838703,0.0015226494099733537,7.747416811335176e-05,0.00014847554288840257,5.0720375061035156e-05,5.584395962859948e-06,0.0009834377931929926,0.0005489980785067252,0.0007613247049866769,0.0006206740281673457,0.000803796455924685,0.0018186498970510145
0.020781821002671754,0.0,0.0,0.0,0.0004114661911946235,0.0,3.666558223546326e-05,0.0,2.4059491157531737e-06,6.298296863495992e-07,0.0,0.0,0.0,0.006927127325195397,0.0,0.0005691085367666303
1.1666669051929755e-07,0.0,0.0,0.0,0.0001371553970648745,0.0,1.2636161109396942e-05,0.0,0.142857140625,0.031413612565445025,0.0,0.0,0.0,1.1666422457244779e-07,0.0,0.0
1.1666669051929755e-07,0.0,0.0,0.0,0.0001371553970648745,0.0,1.5950564023337124e-05,0.0,0.142857140625,0.037397157068062827,0.0,0.0,0.0,1.1666422457244779e-07,0.0,0.0
1.5000003391586425e-07,0.0,0.0,0.0,0.0001371553970648745,0.0,1.5950564023337124e-05,0.0,0.11111110937499999,0.029086678010471205,0.0,0.0,0.0,1.4999684907763464e-07,0.0,0.0
0.006498901295452365,0.0,0.0,0.0,0.0037031957207516114,0.005709935287400076,0.0005213970083992149,0.0004347002586466539,0.0001461785888671875,3.2889172938481674e-05,0.002733299956697134,0.0019214932747735382,0.002664636467453369,0.00024049804694239156,0.000268549869558432,0.0008143358235048948
8.333334712273084e-08,0.0,0.0,0.0,0.0001371553970648745,0.0,7.043106192122887e-06,0.0,0.19999999999999998,0.029842931937172777,0.0,0.0,0.0,8.333158454554341e-08,0.0,0.0
1.5000003391586425e-07,0.0,0.0,0.0,0.0001371553970648745,0.0,7.043106192122887e-06,0.0,0.11111110937499999,0.016579405759162304,0.0,0.0,0.0,1.4999684907763464e-07,0.0,0.0
0.0004337834090356177,0.0,0.0,0.0,0.0048004388972706065,0.00723258469737343,0.00023697980834672298,0.002299112731608439,0.0028047797851562498,0.00022831708115183248,0.21811601419118953,0.0019214932747735382,0.004567948229920061,1.2236410160888066e-05,1.369291990609748e-05,5.434704821110064e-05
0.09162779807303074,0.0,0.0,0.0,0.007817857632697846,0.06128663875142749,0.00025562332473763654,0.058663505586604006,6.893833160400391e-05,1.1766057838320108e-06,0.02697454659825892,0.0002744990392533626,0.058622002283974115,0.0016074712099541273,0.00033591901680449677,0.005755133833681035
1.5000003391586425e-07,0.0,0.0,0.0,0.0001371553970648745,0.0,7.043106192122887e-06,0.0,0.11111110937499999,0.016579405759162304,0.0,0.0,0.0,1.4999684907763464e-07,0.0,0.0
1.5000003391586425e-07,0.0,0.0,0.0,0.0001371553970648745,0.0,7.043106192122887e-06,0.0,0.11111110937499999,0.016579405759162304,0.0,0.0,0.0,1.4999684907763464e-07,0.0,0.0
1.3333335842801893e-07,0.0,0.0,0.0,0.0001371553970648745,0.0,3.1072527318189212e-06,0.0,0.125,0.01243455497382199,0.0,0.0,0.0,1.3333054458589997e-07,0.0,0.0
8.333334712273084e-08,0.0,0.0,0.0,0.0001371553970648745,0.0,1.5950564023337124e-05,0.0,0.19999999999999998,0.05235602094240838,0.0,0.0,0.0,8.333158454554341e-08,0.0,0.0
0.003722984060459276,0.0,0.0,0.0,0.0009600877794541215,0.0022839741149600305,3.9151384420918395e-05,0.0012453880137331408,8.505723571777343e-05,4.347786309207297e-06,0.012960036190181696,0.0002744990392533626,0.0015226494099733537,0.0005310626916097527,0.00040517278791592784,0.002030813875647308
1.3333335842801893e-07,0.0,0.0,0.0,0.0001371553970648745,0.0,7.043106192122887e-06,0.0,0.125,0.018651832460732987,0.0,0.0,0.0,1.3333054458589997e-07,0.0,0.0
1.3333335842801893e-07,0.0,0.0,0.0,0.0001371553970648745,0.0,7.043106192122887e-06,0.0,0.125,0.018651832460732987,0.0,0.0,0.0,1.3333054458589997e-07,0.0,0.0
1.5000003391586425e-07,0.0,0.0,0.0,0.0001371553970648745,0.0,1.5950564023337124e-05,0.0,0.11111110937499999,0.029086678010471205,0.0,0.0,0.0,1.4999684907763464e-07,0.0,0.0
1.5000003391586425e-07,0.0,0.0,0.0,0.0001371553970648745,0.0,7.043106192122887e-06,0.0,0.11111110937499999,0.016579405759162304,0.0,0.0,0.0,1.4999684907763464e-07,0.0,0.0
1.5000003391586425e-07,0.0,0.0,0.0,0.0001371553970648745,0.0,6.00735528151658e-06,0.0,0.11111110937499999,0.015125071989528796,0.0,0.0,0.0,1.4999684907763464e-07,0.0,0.0
0.0013052169239537413,0.0,0.0,0.0,0.0006857769853243725,0.0015226494099733537,2.837957495061281e-05,0.0002723933438922214,0.0001660005340576172,8.925119130399215e-06,0.0077187948373338665,0.0002744990392533626,0.0007613247049866769,0.00025998788037085097,0.00022214189617119644,0.0010578497561296628
0.31739810003880187,0.0,0.0,0.0,0.04512412563434371,0.0673772363913209,0.002692330917030034,0.006997262799735002,3.5864536285400386e-05,3.568776075752618e-06,0.0009290928670881399,0.021410925061762284,0.03920822230681386,0.0009646992309349048,0.0010789338020034834,0.003831064761795261
0.0008693001959777253,0.0,0.0,0.0,0.006994925250308598,0.007993909402360107,0.0038552720394587955,0.00047704119293041886,0.0017830438232421875,0.0018345384489528796,0.022643664454527496,0.004940982706560527,0.0030452988199467074,1.6916311802440772e-05,2.5149149539731505e-05,5.9498102303568644e-05
1.3333335842801893e-07,0.0,0.0,0.0,0.0001371553970648745,0.0,7.043106192122887e-06,0.0,0.125,0.018651832460732987,0.0,0.0,0.0,1.3333054458589997e-07,0.0,0.0
1.773333592817237e-05,0.0,0.0,0.0,0.0001371553970648745,0.00038066235249333843,1.0357509106063069e-05,2.5122287675033894e-05,0.0028195490722656247,0.00017960477339659686,0.029936573123171165,0.0,0.0,1.6666316909108682e-07,1.5999930760262144e-07,0.0
1.6666669424546167e-07,0.0,0.0,0.0,0.0001371553970648745,0.0,7.043106192122887e-06,0.0,0.09999999999999999,0.014921465968586388,0.0,0.0,0.0,1.6666316909108682e-07,0.0,0.0
0.004355817373908496,0.0,0.0,0.0,0.002194486353037992,0.004187285877426723,0.00019327111991913684,0.0005205112187950842,0.00014539944458007812,1.802969184595877e-05,0.0048216857733656086,0.0005489980785067252,0.0022839741149600305,0.0002720974147709924,0.000248365574472389,3.245062138619561e-05
0.021840536786499682,0.0,0.0,0.0,0.0015087093677136195,0.0015226494099733537,0.0002740596909464288,6.576958458744829e-05,1.4499035835266113e-05,4.93023170351358e-06,0.00011142929646929427,0.0008234971177600878,0.0007613247049866769,0.001913941759733292,0.0035492444207861277,0.005972517594367382
1.3333335842801893e-07,0.0,0.0,0.0,0.0001371553970648745,0.0,7.043106192122887e-06,0.0,0.125,0.018651832460732987,0.0,0.0,0.0,1.3333054458589997e-07,0.0,0.0
6.666667921400946e-08,0.0,0.0,0.0,0.0001371553970648745,0.0,7.043106192122887e-06,0.0,0.25,0.03730366492146597,0.0,0.0,0.0,6.666527229294999e-08,0.0,0.0
